,Name,Price/KSH,Rating,Review
1805,Generic Flip Case Cover For Tecno Camon 18P,"KSh 1,199",,
1806,"Generic Goliath Games Phlat Ball V3 (Blue) , UFO Flat Throw Disc Ball Toy - Multicolours","KSh 1,900",,
1807,Generic Silicon Cover  For XIAOMI REDMI NOTE 10 5G+ CERAMIC,KSh 499,,
1808,Bontel L1//Sleek Super Slim Metal Body //Dual Sim // Inbuilt Battery// Gold//4 Gb Mem,"KSh 2,595",,
1809,"Generic Galaxy A21S Case, Thin Slim Carbon Fiber Translucent Smart View Flip Stand Cover For Samsung Galaxy A21S","KSh 1,035",,
1810,Generic USB Extension Cable Male To Female Cable,KSh 180,,
1811,"HP Refurbished Elitebook 820 12.5"",Intel Core I5 4GB RAM, 500GB HDD + Free Mouse & Flash Disk","KSh 28,450",,
1812,Generic Maries Water Color  12 Piece Set,KSh 999,,
1813,Generic Bicycle Light Holder Bike Headlight Bracket Mount Clip Clamp Cycling,KSh 409,,
1814,Generic Laser Pointer - Red Laser Pen - Lazerr 650nm Powerful Military Visible Light Beam,KSh 900,,
1815,Generic POCO M3 Ceramic Screen Protector,KSh 400,4 o,
1816,Generic 12Inch Ring Light With Stand Tripod+Remote Control,"KSh 2,450",,
1817,Generic 4G LTE USB Modem Dongle WiFi Wireless Pocket WiFi Router Hotspot For,"KSh 1,647",,
1818,Generic Silicon Cover  For Oppo Reno 5,KSh 350,,
1819,MK Electronics MK TV Guard + 4 WAY EXTENSION COMBO,"KSh 1,299",,
1820,Generic 6Pcs Node-MCU V3 Wireless Module ESP8266 ESP-12F,"KSh 2,027",,
1821,"Generic 1 Pair Cycling Riding Bicycle Bike Rear View Mirror,Convex",KSh 518,,
1822,"Generic For Raspberry Pi Pico A Low-Cost, High-Performance",KSh 799,,
1823,Generic Soft Silicone Anti Noise Ear Plugs Sleep Swim Swimming Earplug Black,KSh 124,,
1824,Vitron V527 Multimedia 2.1 Bluetooth Speaker System,"KSh 5,788",3.7,3
1825,Puluz Camera Strap,KSh 899,3 o,
1826,"Itel A14 Plus, 4.0'', 16GB ROM/512 MB RAM, 2500mAh Dual SIM+ FREE SELFIE+WATCH","KSh 5,190",5 o,
1827,Generic SAMSUNG GALAXY S20 FE Full Glue 9D TEMPERED GLASS PROTECTOR,KSh 699,2.3,3
1828,"Ingco F Clamp 12""","KSh 2,500",,
1829,"Generic Galaxy A13 4G Case, Marble Pattern Hybrid Hard Back Soft TPU Bumper Protective Case Cover For Samsung Galaxy A13 4G",KSh 884,,
1830,Wireless Y30  BT V5.0 Wireless Stereo Earphones Earbuds In-ear Noise Reduction Waterproof Headphone Headset With Charging Case-Black,KSh 680,,
1831,"Generic Toner Cartridge - 285a, Black","KSh 1,750",4 o,
1832,Cover Nillkin For Samsung Galaxy S10 Plus Cover,KSh 599,5 o,
1833,CTC 26 Inch Digital Led Tv With FREE TO AIR CHANNELS -HDMI PORT,"KSh 9,930",3.7,9
1834,Fashion Women Nylon Multi Pocket Waterproof Lightweight Handbag Shoulder Crossbody Bag,"KSh 3,031",,
1835,Generic Kids Colouful Water Colour Early Education Paint Set,"KSh 315 - KSh 1,150",,
1836,Generic Polarized Cycling Glasses Sunglasses UV400 Bike  For Ski Black,KSh 448,,
1837,Generic Smooth Crystal Plastic Hard Skin Back Case Cover Protector For Apple IPhone 5,KSh 81,,
1838,Generic Mini HDMI To RCA Converter,"KSh 1,496",,
1839,Generic For Huawei B3 Leather Strap(Brown),"KSh 1,099",,
1840,Generic Gym Fitness Sport I Yoga Mat Bag Tote Holder Waterproof Duff,"KSh 2,999",,
1841,Hisense 49E5606EE – 49″ ANDROID SMART TV,"KSh 52,000",,
1842,LIVEPRO 600ML FITNESS SHAKER BOTTLE GYM SHAKE MIXER,KSh 899,5 o,
1843,Generic Fujifilm Instax Mini 20 Sheets White Film Photo Paper,"KSh 2,795",,
1844,Generic Running Armband Mobile Phone Holder Sports Smartphone Arm Bag Black,KSh 626,,
1845,Fashion Armband Gym Sport Arm Band Case  Up To 5.5 Inch,KSh 649,4 o,4
1846,"Amtec 19 Inches,LED DIGITAL,HD -USB AND HDMI CONNECTIVI","KSh 6,799",,
1847,HP 256GB Flash Disk Pen Drive - Dak Silver,"KSh 1,999",,
1848,Generic Multi-band Am/fm/sw Solar Hand Rechargeable Electric Radio Table Light Led Lamp Emergency Flashlight Reading P7v5,"KSh 6,190",,
1849,"HP Refurbished 3115M AMD Ram 4gb 320GB HDD 11.6"" Screen -HDMI Black Sticker","KSh 14,499",3 o,
1850,"Sonar 32T88S 32"" Inch Smart Android TV Netflix Youtube GooglePlay+FREE TVGuard+Bracket","KSh 14,999",5 o,
1851,"Vitron HTC 3246, 32"", LED Digital TV  - BLACK","KSh 12,997",4.8,8
1852,Generic Foldable Laptop Table/iPad Holder,"KSh 2,299",4.3,4
1853,Power King Six  Way Power Extension Cable - White,KSh 499,,
1854,"Generic Ugreen 2 In 1 HD 1080P 4K Thunderbolt Mini DisplayPort DP To HDMI & VGA Plastic Shell Adapter Converter / Cable For Projector,Television,Monitor(Black)","KSh 3,099",,
1855,"Itel 24"" Inch AC/DC TV Digital LED TV + FREE Aerial","KSh 10,400",,
1856,"Wireless X1 Wireless Bluetooth V5.1 Headset With Music And Game Modes,HD Voice, Waterproof, High Capacity Battery,small Comfortable Design Earbuds","KSh 1,200",,
1857,Generic Mini Portable Clip-on Lapel Lavalier Hands-free 3.5mm Jack Condenser Microphone Mic for Computer PC Laptop Loundspeaker,KSh 295,,
1858,Generic 3.5mm Wired Gaming Headset On-Ear Sports Headphones Ear-hook Music Earphones for Smartphones Tablet Laptop Desktop PC,KSh 351,4 o,
1859,Generic Ultra Thin Web Camera Cover Webcam Covers Blocker For Phones Black,KSh 275,,
1860,Body Sculpture Chest & Upper Body Exercise Push-up Bars,"KSh 2,300",5 o,
1861,Generic Bicycle MTB Bike Super Headlight Rear Taillight Front Lamp White,KSh 298,,
1862,"Generic Fish Style EVA Material Summer Beach Sandals Simulation Fish Beach Slippers for Men, Size: 43yard","KSh 1,799",,
1863,HP 305 Black Original Ink Cartridge + Keyholder,"KSh 1,999",4.2,5
1864,Generic Thickness 1.2CM Knuckle Ring Buckle Self-defense Tool,"KSh 1,099",,
1865,"Generic Adjustable  Purple Safety Reflective Vest Straps  With High Visibility,  Lightweight,  Fits Over Outdoor Clothing, Breathable,  Waterproof  For Running, Jogging, Cycling, Motorcycle, Hiking, Walking, Multicolor Optional",KSh 780,5 o,
1866,Generic Multi-purpose Foldable Portable Computer Desk With Cup Slot,"KSh 2,200",4.5,2
1867,"Generic Unisex  2 Multicolored Red Pieces UV Sun Protection Compression Sports Cooling Compression,  Protection Arm Sleeves With Thumb Hole  For Running, Cycling, Driving, Golf, Volleyball, Basketball, Baseball, Football & All Other Outdoor Sports Activities","KSh 1,560",,
1868,Generic 7.5 Kg Dumbbells Gym Weights Hexagon Pair,"KSh 5,500",4 o,
1869,Oraimo Bass Over-Ear Bluetooth Wireless Headphone OEB-H89D..BT5.0,"KSh 3,700",5 o,
1870,Generic HP-ELM327 V2.1 OBD 2 OBD-II Car Auto Bluetooth Diagnostic Scanner For Android Black,KSh 999,2.7,3
1871,Victsing Mouse Pad - Hard Gaming Mouse Mat,KSh 380,3.3,4
1872,Generic LAN Network Cable RJ45 CAT6 10M Plus 100 Pcs Clips,KSh 550,4.9,9
1873,Generic Adjustable Bicycle Kickstand G MTB Mountain Bike Side Rear K,"KSh 1,869",,
1874,"Vitron HTC3268S,32"" Inch Smart Android TV,Netflix,Youtube,Playstore","KSh 14,950",4.3,33
1875,Hisense 43Inch SMART Full HD Frameless LED TV 43S4,"KSh 35,500",,
1876,Azam TV DECODER,"KSh 4,250",,
1877,Yk Design Wireless Ulta-slim Mouse,KSh 550,,
1878,Iconix 3.1 SUB-WOOFER SYSTEM 10000W+Free 8gb Flash+ 4 Way,"KSh 5,999",,
1879,Puluz Water Sports Diving Equipment Snorkel Mask For-Blue,"KSh 3,987",5 o,
1880,Generic Multifunctional Cream Spatula DIY Pastry Dough Scraper-Pink,KSh 148,,
1881,Generic 2x Game Analog Thumbsticks Cover Joystick   Parts For   Controller,KSh 134,,
1882,"Jumia Books Cleaning Up Your Mental Mess : 5 Simple, Scientifically Proven Steps To Reduce Anxiety, Stress, And Toxic Thinking","KSh 1,299",,
1883,Fashion White Funnai Stretchy Durag,KSh 400,5 o,
1884,Generic Office USB Headsets Stereo Noise Cancelling Headphone With Mic Plug,"KSh 2,279",,
1885,Generic For Huawei Mate 10 Pro Gradient Color Tempered Glass Casing Glass Back Cover Soft TPU Bumper Case,KSh 883,,
1886,Nux NUX GP-1 Electric Guitar Plug Mini Headphone Portable,"KSh 1,677",,
1887,"Generic E Type Multifunctional Flash Light Stand Umbrella Bracket, Max Load: 3kg",KSh 799,5 o,
1888,Generic Front Housing LCD Frame Bezel For Xiaomi Redmi S2(Black),KSh 699,,
1889,Fashion Handmade Unisex Wooden Beaded Wax Rope Bracelet Spiritual-4#,KSh 70,,
1890,Generic AC 220V 50HZ 500W Singel Phase Motor Speed Controller Switch Output,"KSh 3,246",,
1891,Envelope 32GB Flash Disk Flash Drives Metal-Blue BT12,KSh 980,,
1892,Generic DIY Thermoelectric Peltier Refrigeration Cooling System Kit,"KSh 2,421",4 o,
1893,Clara Vida High-end Retro Lady Cat's Eye Polarized Mirror Sunglasses Custom Made Myopia Minus Prescription Lens -1 To -6,"KSh 2,997",,
1894,Generic 15 Pieces Natural Dried Pampas Grass Branches 50cm For Flower,KSh 426,,
1895,Generic Nokia 7 Plus Case Leather Wallet Phone Case - Black,KSh 943,,
1896,Generic Infinix Hot 10 Play Case Soft Roar Lion Phone Back Cover,KSh 380,,
1897,Generic TPU Universal Waterproof Mobile Phone Case Pouch Bag-Purple,KSh 260,,
1898,Generic Samsung S20FE Back Cover -BLEU,KSh 650,,
1899,Fashion 4 Pcs Rose Quartz Crystal Carved Heart Palm Healing Love Fe,"KSh 1,539",,
1900,Generic For Honor Pad 5 8 / Huawei MediaPad M5 Lite 8.0 Inch Leather Case (Blue),"KSh 1,499",,
1901,Sokany Electric Crepe Maker Non Stick Baking Pancake Pan,"KSh 1,699",,
1902,Skmei Muslim Digital Watch For Prayer Qibla Compass Hijri,"KSh 1,985",,
1903,Generic Braided Leather Crystal Pendant Collar Choker Punk Gothic Necklace Set,KSh 185,,
1904,Generic White Single Door E Storage Cabinet PVC  Drawer Bathro,"KSh 3,559",,
1905,Fashion Hoodies/Jumpers Plain White Unisex,KSh 850,,
1906,Generic Plain White Hoodie/ Jumper,"KSh 2,600",,
1907,Fashion Plain Hoodie- White,"KSh 2,100",,
1908,Yonex Mavis 300 Yellow/Green Shuttlecock Stripe,"KSh 2,170",5 o,
1909,"Generic Phone Stand, 180掳Adjustable And Foldable Aluminum Desk Phone Mount Stand Dock For Nintendo Switch, IPhone X, IPhone 8 Plus, Huawei Mate 10,P20,Samsung S8 Plus, And All 4-6.5'' Devices By HonTai","KSh 3,858",,
1910,Generic MTK7601 Mini 150Mbps USB Wireless WiFi Dongle Network Card-,KSh 281,,
1911,Generic Men Running Shorts 2-in-1 With Pockets Tight Liner Cropped,"KSh 2,106",,
1912,Intex Medium Super Sport Fins Adult,"KSh 3,300",,
1913,Portwest Premium Ear Defender(Muff),"KSh 2,850",4 o,
1914,Generic The Lion King Autumn Winter 3D Printed Men's Hooded Sweater Set Men's Sportswear Tracksuit Long Sleeve Men's Clothing Suit,"KSh 5,631",,
1915,Generic 1080P HD Wifi Camera Indoor CCTV Home Smart 360 Deg Baby Monitor IP,"KSh 3,009",,
1916,Generic 2.4G Wireless Mouse With USB Arc Mice,"KSh 1,191",,
1917,"Generic Galaxy S9 Case, Thin Slim Folio Flip Leather Magnetic Closure Case Cover For Samsung Galaxy S9","KSh 1,035",,
1918,Generic Matte 2x4ft PVC Photography Backdrop Solid Color For Photoshoot Black,"KSh 2,118",,
1919,Generic Arch Support Insole Leg Correction Orthopedic Foot Shoes Black S,KSh 516,,
1920,Generic Cute Doll House Wood Night Stands Locker Miniature Girls Boys 2 Drawer,KSh 830,,
1921,Generic 8mm  Rod Pod Connector Net Head Adapter For Landing Net Refit,KSh 257,,
1922,Generic Replacement For STIHL Strimmer Brushcutter Metal  Fixing Kit Gear,"KSh 1,362",,
1923,Generic Kids Silk Pirate  Eyeshade For Amblyopia Lazy Eye Light Pink,KSh 411,,
1924,Generic Kids Teens Posture Corrector Upper Back Support Brace Belt White,KSh 337,,
1925,Generic Boat  Triple  Tube Rod Holder Rack Storage Holder  3,"KSh 1,791",,
1926,Generic 5x Pants Waist Extenders With Metal Hook For Pants Jeans And Buttons,KSh 454,,
1927,Generic Soft Bag Carry Pouch Case Sleeve USB Charging Cable For Sony PSP 1000,"KSh 1,037",,
1928,Generic Western Cowboy Leather Belt Waist Strap Turquoise Buckle Coffee,"KSh 1,725",,
1929,Generic Horror Bloody Organ Combo Lunch Box Scary Halloween Decor Props,"KSh 1,277",,
1930,Generic 10pcs Cuff Link Blanks 12mm Pads Matching Glass Domes Setting Black,KSh 404,,
1931,Generic Turning Tool Holder Set Lathe Carbide Inserts  Wrench For Machine,"KSh 3,340",,
1932,Generic FLg  Tv Remote Control Akb75095307 Tv Remote Contr,KSh 563,,
1933,Generic 100/120x  Sinker Round Bite Split Shot Weight Set 0 100pcs,KSh 879,,
1934,Generic Plate Holder Ash Catcher Ornament For Buddha Copper S,KSh 204,,
1935,Generic Compact Slim Air Cylinder SDA 50x5 50mm Bore 5mm Stroke 1/4 Port,"KSh 3,062 - KSh 3,673",,
1936,Generic Womens Fashion Wide Elastic Dress Belt Waist Belt Waistband 3 Brown,KSh 561,,
1937,Generic 20Pcs Blank Cabochon Beads Hair Clip Setting Base Round 12mm Bronze,KSh 531,,
1938,Generic Soft Water Shoes Stretchy  Socks Yoga Swim Shoe Dive Sock  Blue XS,KSh 397,,
1939,Generic Plastic Long Handle Shoehorn Shoes Lifter Green,KSh 552,,
1940,Generic 2 8mm  Rod Pod Connector Net Head Adapter For Landing Net Refit,KSh 395,,
1941,Generic Plastic Long Handle Shoehorn Shoes Lifter Green,KSh 552,,
1942,Generic 2x Plastic Minnow   Bass Crankbait Deepdiver  Plug,KSh 900,,
1943,Generic 2xLeft Handed Baseball Teeball Glove Mittens For Kids Youth Adults 10,"KSh 3,106",,
1944,Generic 100x Lot Copper Stud Earring Blanks -DIY Cabochon Blank Black 12mm,KSh 768,,
1945,Generic Prettyia 7pcs Stainless Steel  Rod Black Frame Black Ring,KSh 296,,
1946,Generic Kids Ear Muffs Hearing Ear Protection Shooting Noise Mint Green,"KSh 1,191",,
1947,Generic Drawing Glove Palm Glove Right And Eft Hand For Graphics Tablet L,KSh 243,,
1948,Generic 2x Brass Racing Diff Cover Counterweight For Axial SCX24 90081 124 RC,"KSh 2,008",,
1949,Generic Portable Waterproof Mp3 Music Player Stereo Sound Radio With Black,"KSh 3,743",,
1950,Generic Outdoor Camping Thermal Sleeping Bag Emergency Survival Hiking Green,KSh 781,,
1951,Generic 6 Pcs Heavy Duty Bungee Ball Cord Tarp Tent Tie Down Ball White 4 Inch,KSh 471,,
1952,Generic Girl Boy Baby Hat Caps Racks Stands Shop Display  Black 46cm,KSh 523,,
1953,Generic 1 Pair Anti-Slip Soccer Sports Socks Men Sock Football Knee Above Long Socks,KSh 649,,
1954,Generic 10 Korean Style Crystal Glass Ball Star Charms For DIY Multicolor,KSh 255,,
1955,Generic 40x/Pack Cabochon Beads 20mm Dome Button For Scrapbooking Jewelry,"KSh 1,012",,
1956,Generic Easter Chick Egg Covers Bags For Easter Day Easter Home Decoration,KSh 187,,
1957,Generic Ankle Strap Exercise Bodybuilding Adjustable Double D Rings Black,KSh 892,,
1958,Generic Chinese Bamboo Writing Brushes Roll Bag Hanger Case Calligraphy Brush,KSh 602,,
1959,Generic Reel Bag Baitcasting  Reel Bag Protective Case Cover Right Hand,KSh 992,,
1960,Generic Magic Expandable High Pressure Horse Pipe,"KSh 4,090",4.5,2
1961,Miniso Fruit Series Headphone Wired Earphone Stereo Earphone Headset,KSh 359,5 o,
1962,"Generic Y12 Bone Conduction Bluetooth 4.1 Wireless Earbuds Hi-Fi Stereo Noise Cancelling Waterproof Headphones In-Ear Built-in Mic Headset For Sport,Running,Workout",KSh 520,5 o,
1963,Generic Naruto Shippuden Uchiha Itachi Headband Leaf Village Ninja Fans,KSh 378,3.5,2
1964,Lenovo HD SURROUND 3.5MM Wired Earphones,"KSh 1,150",,
1965,Generic 7ft / 210CM Multi Photography Light Tripod Stand,"KSh 1,180",4 o,3
1966,Oraimo Fast Charging USB For All Android Phones And Data Transfer,KSh 300,,
1967,Max Professional Microphone,"KSh 3,999",4.5,6
1968,Fashion Black Jogging Sweatpants Unisex,"KSh 2,000 - KSh 2,100",1 o,
1969,"SQ 1000m 2.4"" Display,10,000 MAh Battery Power Bank Dual Sim- Black","KSh 2,699",4 o,
1970,"Bontel L600 1.77 Inch ,Big Speaker, 1000 Mah Battery - Black","KSh 1,199",5 o,
1971,Generic Tripod Mobile Phone Camera Rack + Remote Control,"KSh 1,999",,
1972,"Generic Galaxy A70s Case, Retro PU Leather TPU Inner Wallet Case [Card Slots] [Magnetic Closure] Flip Stand Case Cover For Samsung Galaxy A70 / A70S","KSh 1,035",5 o,
1973,Generic Video Capture Card Live Broadcast HDMI To USB HD,"KSh 1,499",4.5,4
1974,Generic Magic Expandable Hose Pipe 100 Feet/30 M,"KSh 1,899",,
1975,Fashion Foldable Camping Chair With Free Carrier Bag,"KSh 2,399",4.7,3
1976,Loosafe BRP6 DETECTIVE BALL POINT PEN HIDDEN CAMERA VIDEO RECORDER,"KSh 1,780",4 o,
1977,"Sonar 43"" Inch Smart Android TV Inbuilt WIFI USB,HDMI WIFI+ FREE  TV Guard","KSh 24,494",,
1978,Ampex 3.1CH SUBWOOFER 40000W FREE EXTENSION & AUX CABLE,"KSh 5,899",,
1979,Excellent Mobile Phone Battery For Tecno F1 BL-20JT - Black,KSh 690,4.2,25
1980,Pioneer High Power Dome Car Music Tweeters,"KSh 1,599",3.8,95
1981,Generic Vivo Y33S Case Soft 6D Plating Phone Back Cover,KSh 330,,
1982,"Generic GKK Phone Case For Samsung Galaxy J7 Duo (5.5"") Hard Plastic Back Cover Shockproof Casing Full Coverage Three-section Combination Phone Protector",KSh 951,,
1983,Generic Bluetooth USB 2.0 Micro Adapter Dongle - Black,KSh 379,4 o,
1984,HP BRAND NEW SEALED  HP 250 G7 CELERON  4GB 500HDD 15.6'',"KSh 45,999",,
1985,"Generic XT02 Bluetooth U Disk, Memory Capacity: Bluetooth Set","KSh 1,799",,
1986,Generic Half Finger Anti Slip Sports Gloves Gym Weight Training Gymnastic Gloves,KSh 403,,
1987,Generic Waterproof Sports Gym Bag With Dry Wet Separation S,"KSh 1,899",3.5,2
1988,Fashion Afro Drawstring Backpack,KSh 700,4.1,14
1989,Naviforce Watch Fashion Sports Men Watches Male NF9182,"KSh 2,960",5 o,
1990,Fashion Pearl Barrette Headband,KSh 299,4 o,
1991,Generic For Xiaomi Redmi Note 10 Pro 4G Litchi Texture Sliding Camshield TPU Protective Phone Case(Black),KSh 599,,
1992,Generic Phone Case Cover For Samsung Galaxy A10s,KSh 450,4.2,5
1993,Generic USB 3.0 To 10/100/1000 Gigabit Ethernet RJ45 LAN Adapter,"KSh 1,200",5 o,
1994,Generic Phone Case For Tecno Pova Neo,KSh 598,,
1995,Generic 10 Inch LED Ringlight For Tiktok And Youtube,"KSh 3,500",4.1,9
1996,Mi True Wireless Basic  Airdot's Bluetooth V5.0  Earbuds,"KSh 1,800",2 o,
1997,"Generic Bed,Car Stand Mount Long Arm Holder For Cell Phone",KSh 780,,
1998,Memory Card- Boost Micro Sd,"KSh 549 - KSh 1,199",5 o,
1999,Harman Kardon Onyx STUDIO 6 Wireless BLUETOOTH SPEAKER,"KSh 33,000",,
